text,intent,language
"lmutuelle tlbo lia l'ordonnance originale yak 3ndk copie",remboursement_mutuelle,arabizi
"wach la cnss kat9bel t3wid 3la dwayat d jeld",remboursement_mutuelle,arabizi
"chhal taystghr9 lwaqt bach cnops treje3 lflous",remboursement_mutuelle,arabizi
"bghit formulaire jdida d amo rani ghlet f hadok",remboursement_mutuelle,arabizi
"dir lia l cachet f lwer9a b 3bach nsaft l dossier l mutuelle",remboursement_mutuelle,arabizi
"wach andkom l'accord m3a wafa assurance",remboursement_mutuelle,arabizi
"wach ndader d chouf kayrodo fihom lmutuelle",remboursement_mutuelle,arabizi
"tqt3at lya lvignette wach ghayqbloha cnops",remboursement_mutuelle,arabizi
"chhal d lweqt 3ndi lhaq bach ndfe3 dossier l cnss",remboursement_mutuelle,arabizi
"galo lya f dar daman dossier naqes chno khasni nzid",remboursement_mutuelle,arabizi
"wach l'assurance kighetiw hta l3amaliyat d tjmil",remboursement_mutuelle,arabizi
"kifach ndir ntsjel f amo tadamon mn jdid",remboursement_mutuelle,arabizi
"wach kayn t3wid 3la seance d lkine m3a cnss",remboursement_mutuelle,arabizi
"rj3o lya dossier hit makaynch signature d tbib w date",remboursement_mutuelle,arabizi
"bghit nchof wach tl3 lya rjou3 d flousi f lcompte",remboursement_mutuelle,arabizi
"had dwa d l a3ssab wach fih remboursement m100",remboursement_mutuelle,arabizi
"khasni warqat prise en charge l l'hopital",remboursement_mutuelle,arabizi
"wach tqder tkherej lya historique d dwayat d lmutuelle",remboursement_mutuelle,arabizi
"kifach ntb3 dossier dyali f l'application d macnss",remboursement_mutuelle,arabizi
"wach yqblo lya ordonnance mdewez 3liha ktar mn chharin",remboursement_mutuelle,arabizi
"tbib d snan kteb liya dva fih devis l cnops",remboursement_mutuelle,arabizi
"wach dwayat dyal lhomeopathie fihom rembousement",remboursement_mutuelle,arabizi
"nsit madsrt l'ordonnance b l photocopie kifach ndir",remboursement_mutuelle,arabizi
"had dwa kaygolo fih plafond f remboursement yak",remboursement_mutuelle,arabizi
"wach 3tiwni attestation d non prise en charge",remboursement_mutuelle,arabizi
"chnahouwa dossier li khasni njm3 l la mutuelle wafa",remboursement_mutuelle,arabizi
"wach kat9blo carte de soins dyal les forces armees",remboursement_mutuelle,arabizi
"lwer9a d tbib fzat lya wach yqbloha f mutuelle",remboursement_mutuelle,arabizi
"wach t3tiwni note d'honoraire mhtoma",remboursement_mutuelle,arabizi
"kifach nf3 dossier dyal dwayat cancer f amo maladies chroniques",remboursement_mutuelle,arabizi
"daba ana 3ad dkhelt l khdma imta tbda cnss trje3 lya",remboursement_mutuelle,arabizi
"wach tbib nsiti maktebtich l code d l'acte f dossier",remboursement_mutuelle,arabizi
"had dwayat dyal vitaminat makyt3wedoch fihom flous yak",remboursement_mutuelle,arabizi
"l'imprimé dyal mutuelle chkon ghadi i3emro ana wla lfrmasyan",remboursement_mutuelle,arabizi
"wach radi tjini lflous f lbanka wla par mandat",remboursement_mutuelle,arabizi
"cnops 3tlou 3lia bzaf bach idwzo lya dossier d l3amaliya",remboursement_mutuelle,arabizi
"wach katzido chi frais 3la remplissage d lwerqa d mutuelle",remboursement_mutuelle,arabizi
"bghit bulletin de soin jdid hit lakhur d3 lya",remboursement_mutuelle,arabizi
"wach l'assureur ghadi isift lya l'accord m3a lclinique",remboursement_mutuelle,arabizi
"chkoun li kihseb taux de remboursement wch pharmacie wla sbitar",remboursement_mutuelle,arabizi
"dossier rejetaweh lya galik les vignettes mamsawyinch",remboursement_mutuelle,arabizi
"wach les tests d l7mala kydozou f cnss wla la",remboursement_mutuelle,arabizi
"kifach nstafed mn prise en charge totale",remboursement_mutuelle,arabizi
"wach khsni ndir copie l les codes a barre qbl mansifthom",remboursement_mutuelle,arabizi
"l'assurance kigholou lya dwa makaynch f nomencloture",remboursement_mutuelle,arabizi
"wach la cnss katrje3 flous consultation d psy",remboursement_mutuelle,arabizi
"had dwa chrito b taman ghal mn l prix public wach irj3oh lya",remboursement_mutuelle,arabizi
"tbib ma dar lya cachet f lwer9a jdida d amo",remboursement_mutuelle,arabizi
"wach khasni nsift lwerqa l'originale wla rir copie",remboursement_mutuelle,arabizi
"kifach nzido wldi jdid f dossier d lmutuelle",remboursement_mutuelle,arabizi
"wach nqder ndfe3 dossiers d 3 mois mjemou3in d9a w7da",remboursement_mutuelle,arabizi
"had dwa tbdl smyto wach idouz f cnops b smya jdida",remboursement_mutuelle,arabizi
"wach kayn chi mochkila ila date l'ordonnance qdima bzaf",remboursement_mutuelle,arabizi
"chhal kyqet3o f cnss 3la les frais d l'hospitalisation",remboursement_mutuelle,arabizi
"bghit nhseb chhal rayrdo lya f had tahlilat d dem",remboursement_mutuelle,arabizi
"wach carte d mutuelle dyal rajli tkhdem lya hta ana",remboursement_mutuelle,arabizi
"chhal mn hba nakhod f nhar",demande_posologie,arabizi
"wach nchreb had siro 9bl wla mora lmakla",demande_posologie,arabizi
"kifach nsta3mel had lpomada f wjhi",demande_posologie,arabizi
"chhal mn m3il9a n3ti l wldi sghir f lila",demande_posologie,arabizi
"wach had lfanid kiykhad 3la rri9 f sba7",demande_posologie,arabizi
"chhal mn n9ita ndir f wdni lyoum",demande_posologie,arabizi
"wach had dwa kaytmdegh ola kaytsret blma",demande_posologie,arabizi
"imta lwa9t lmzn bach nakhod had l'antibiotique",demande_posologie,arabizi
"wach n9sem l7ba 3la jouj ola nakhdha kamla",demande_posologie,arabizi
"had sachet wach ndawbo f lma skhoun wla bared",demande_posologie,arabizi
"chhal d lwa9t nkheli had champoing f rasi 9bl manghsel",demande_posologie,arabizi
"wach n3ti had dwa l trbya 9bl trde3 wla b3d",demande_posologie,arabizi
"kifach nrecha had spray f nifi",demande_posologie,arabizi
"wach nakhod had l9wilbat blil wla bnhar",demande_posologie,arabizi
"had pomada wach ndhenha b zerba wla nmasiha",demande_posologie,arabizi
"chhal mn mrra f nhar nsta3ml had l bain de bouche",demande_posologie,arabizi
"wach had dwa fih n3as wla n9der nsog",demande_posologie,arabizi
"chhal mn qatra dial l3in ndir f kounla jiha",demande_posologie,arabizi
"wach nchreb m3ah lma bzaf wla gha chwia",demande_posologie,arabizi
"had fanid d sda3 nakhdo gha l daroura ola dima",demande_posologie,arabizi
"wach nsta3mel l'inhalateur d dika fach tjinni l'azma ola dima",demande_posologie,arabizi
"chhal lmodda nb9a nakhod f had dwa",demande_posologie,arabizi
"wach had lfanid d lma3da nakhdo nhar kml wla gha f l3chiya",demande_posologie,arabizi
"kifach nlssq had sparadra l medicamentée",demande_posologie,arabizi
"wach n9der nchrb had siro m3a lfanid lakhor f d9a w7da",demande_posologie,arabizi
"chhal mn wbra khassni ndir f la semaine",demande_posologie,arabizi
"wach nkhlet had l'antibiotique m3a l7lib",demande_posologie,arabizi
"kifach nsawb had dwa d sshal l rradia3",demande_posologie,arabizi
"wach l fanid d skar nakhdo wste lmakla",demande_posologie,arabizi
"chhal nkhli ben had dwa w dwa lkhr",demande_posologie,arabizi
"wach nsta3mel had lgel 3la bashra nachfa wla mfloha",demande_posologie,arabizi
"had serum physiologique nkhelhlo kolo f nif bébé",demande_posologie,arabizi
"wach nbda l'antibiotique daba wla ntsna tal gheda",demande_posologie,arabizi
"chhal d l9tarat l wjeh mn had l'huile",demande_posologie,arabizi
"wach had les vitamines nakhdhom f sba7 hsen",demande_posologie,arabizi
"kifach nkhelet had lghbra m3a lma d l'antibiotique",demande_posologie,arabizi
"wach nbedel lfasma kol nhar ola nhar iyeh w nhar la",demande_posologie,arabizi
"had dwa wla kybyn lia n3as wach n9so mn jra3a",demande_posologie,arabizi
"wach lpomada d chms ndirha dima 9bl mankhroj",demande_posologie,arabizi
"chhal ntsna dlwaqt bin n9tate d l3inin hmir",demande_posologie,arabizi
"had dwa wach kiyttkhad b l cuillère a soupe ola café",demande_posologie,arabizi
"wach l9wilbat nkhchihom kamlin",demande_posologie,arabizi
"kifach nst3ml had l'appareil d la tension m3a dwa",demande_posologie,arabizi
"wach nchreb spira w tbte3ha b smecta blil",demande_posologie,arabizi
"had dwa dyal rwa7 wach fih 3 ayam wla 5 ayam",demande_posologie,arabizi
"wach n9der nmdegh kina ila jani kbir f sret",demande_posologie,arabizi
"kifach ndir had le masque l ch3ri b dwa",demande_posologie,arabizi
"wach had siro kikhsk tb9a tfrikiha 9bl masta3ml",demande_posologie,arabizi
"chhal mn qatra d vit d n3ti l wldi f chhar",demande_posologie,arabizi
"wach had dwa nakhdo ila kan wj3 wla nkemel ttraitement",demande_posologie,arabizi
"nsit makheditch lfanida lbare7 wach nakhod jouj lyoum",demande_posologie,arabizi
"had lkina lfwara ndirha f kas kbir wla sghir d lma",demande_posologie,arabizi
"wach ymknek twrini kifach nkhdem had lrabouz d diqa",demande_posologie,arabizi
"lqwilbat d lqodam wach ndirhom blil qbl mann3es",demande_posologie,arabizi
"fin hssen ndoq chouka d skar f lkerch wla f lfkhad",demande_posologie,arabizi
"wach nqder nkhlet had dwa m3a danon l drri sghir",demande_posologie,arabizi
"had l'ampoule wach katchreb wla katdeq f l3dal",demande_posologie,arabizi
"chhal d lma nzayd f had lqer3a d l'antibiotique",demande_posologie,arabizi
"wach nbda nchreb lkina d mn3 l7aml mn nhar lowel",demande_posologie,arabizi
"had pomada wach ndhenha 3la jor7 mftou7 wla la",demande_posologie,arabizi
"wach nmedgh lfanid d lma3da wla nserto dghya",demande_posologie,arabizi
"imta njbdo l'insuline mn tllaja qbl mandrebha",demande_posologie,arabizi
"had lkapsoulat nakhdhom blma bared wla dafi",demande_posologie,arabizi
"wach had dwa d s3la nakhdo m3a lmakla wla ykon krchi khawya",demande_posologie,arabizi
"kifach nsta3ml had les patch d l'hormone",demande_posologie,arabizi
"wach nqder nw9ef l'antibiotique ila 7sit b rasi wlit mzyan",demande_posologie,arabizi
"chhal mn bwakha ndir b l'inhalateur f dqa",demande_posologie,arabizi
"had siro d ldidane wach n3tih l wldi 3la rriq",demande_posologie,arabizi
"wach nzreb f lmakla mora manakhod dwa d skar",demande_posologie,arabizi
"kifach ndir had lqtrat d lwednin l bebe sghir",demande_posologie,arabizi
"chhal nkhli lpomada f wjhi qbl manghsel",demande_posologie,arabizi
"wach had lfanid kidir dokha ila khdito f sba7",demande_posologie,arabizi
"kifach n9iy wjhi qbl mandir had gel d l7boub",demande_posologie,arabizi
"wach nqder nchreb atay mora had lfanid d l7did",demande_posologie,arabizi
"had dwa d l3sab nakhdo m3a l3cha wla ntsna hta nbghi nn3s",demande_posologie,arabizi
"wach ndir bain de bouche blma skhoun wla bared",demande_posologie,arabizi
"chhal lweqt khasni ntsna bin pomada w pomada khra",demande_posologie,arabizi
"had l'ovule wach ndirha kol lila wla nhar ah w nhar la",demande_posologie,arabizi
"wach l'ecran solaire n3awd ndirha kol sa3tin",demande_posologie,arabizi
"had lpastilles d lqarjouta wach nsserthou wla nmshom",demande_posologie,arabizi
"kifach nqteq had lqwilbat d sskhana ila kano kbar 3la wldi",demande_posologie,arabizi
"wach had lkina katsbeb lqabt nakhod m3aha chi lliyen",demande_posologie,arabizi
"had spray d sder wach nrcho dakhil f grjouti",demande_posologie,arabizi
"kifach nsawb lma w lml7a d rehydratation l trbya",demande_posologie,arabizi
"wach nkhelli had les lentilles f 3ini fach nkoun ghadi nn3s",demande_posologie,arabizi
"imta n3ti l wldi les vitamines bach i3tih jehd f lqraya",demande_posologie,arabizi
"had traitement d ch3ar wach ndiro f jeld wla f zghba",demande_posologie,arabizi
"kifach nbdel l pnsment dyal l3amaliya f dar bo7di",demande_posologie,arabizi
"wach nqder njme3 dwa d tansyoun w dwa d lqelb f nfs lweqt",demande_posologie,arabizi
"had lkisan d lhijama imta nqder ndirhom",demande_posologie,arabizi
"wach nchreb lkina dyal lghoda nfs lwqiqa kol nhar",demande_posologie,arabizi
"kifach nbkher b had le3choub d rwa7 m3a lma skhoun",demande_posologie,arabizi
"wach had dwa fih l'alcool wla non",demande_posologie,arabizi
"had pomada d l3in wach ndirha ldakhl wla 3la brra",demande_posologie,arabizi
"chhal d lweqt ndir massage b had zit d lmfassel",demande_posologie,arabizi
"wach nqder nsoum w ana kanakhod had dwa d lma3da",demande_posologie,arabizi
"kifach nsta3ml had la brosse interdentaire",demande_posologie,arabizi
"had siro dyal lhihsasiya wach n3tih l wldi f lmdrasa wla ghir f dar",demande_posologie,arabizi
"wach nqder nfertet lkina w ndirha f lmakla",demande_posologie,arabizi
"chhal d les doses f had lqerqa dyal l'insuline",demande_posologie,arabizi
"bchhal had dwa 3afak",demande_prix,arabizi
"wach had kina ghali bzaf",demande_prix,arabizi
"chhal taman dial tlfaza 3nd tbib",demande_prix,arabizi
"bchhal katbi3ou had siro",demande_prix,arabizi
"chhal ghanghles f la caisse",demande_prix,arabizi
"wach taman dialo mnasb",demande_prix,arabizi
"bchhal had lpomada d chms",demande_prix,arabizi
"chhal t9am 3lia had l'ordonnance",demande_prix,arabizi
"chhal kiklf lkchf 3nd tbib l3am",demande_prix,arabizi
"3tini l prix dial had dwa d skar",demande_prix,arabizi
"wach kayn chi wahed rkhis 3la hada",demande_prix,arabizi
"bchhal n9der nal9a had l'antibiotique f so9",demande_prix,arabizi
"chhal nzidek 3la had l'avance li 3titk",demande_prix,arabizi
"wach nfs taman f ga3 les pharmacies",demande_prix,arabizi
"bchhal kaytba3 had mokamil ghida2i",demande_prix,arabizi
"chhal wsel taman dial l'insuline lyoum",demande_prix,arabizi
"wach tzadet l prix f had dwa",demande_prix,arabizi
"bchhal t7seblya had lfasma w bétadine",demande_prix,arabizi
"chhal na3tik f le mblagh kaml",demande_prix,arabizi
"wach had sachet kighel mn lakhor",demande_prix,arabizi
"bchhal kitba3 lboite kamla dial lkian",demande_prix,arabizi
"chhal khlas tbib d snan",demande_prix,arabizi
"bchhal kat7sbo tabrija d l'inhalation l drari sghar",demande_prix,arabizi
"3tini chhal nwejed d lflous l had l'ordonnance",demande_prix,arabizi
"chhal kidayr had dwa had lyamat",demande_prix,arabizi
"bchhal had spray dial nif yalah khedto",demande_prix,arabizi
"chhal taman d lkors d l'antibiotique kaml",demande_prix,arabizi
"wach had dwa d l3sab rkhis chi chwiya",demande_prix,arabizi
"bchhal njib liya lpomada d l7ri9 mn 3ndkom",demande_prix,arabizi
"chhal d flous nkhli lik f total",demande_prix,arabizi
"bchhal kitl3 traitement d lkyst f chhar",demande_prix,arabizi
"chhal le prix d l'ecographie f clinique",demande_prix,arabizi
"bchhal ghadi tjini had lwer9a d tbib kamla",demande_prix,arabizi
"chhal kit9am chighane d snan w tbyad",demande_prix,arabizi
"bchhal katbi3ou les tests de grossesse",demande_prix,arabizi
"chhal hseb liya lfrmasyan lhad lma9atir d l3in",demande_prix,arabizi
"bchhal katdiro l'analyse d dem hna",demande_prix,arabizi
"chhal kykhlso f visite d tbib d l3inin f l'hopital",demande_prix,arabizi
"bchhal nchri l'appareil d la tension mzyana",demande_prix,arabizi
"chhal taman d les lentilles de contact",demande_prix,arabizi
"bchhal katbi3o l7lib d les bébés dyal 6 mois",demande_prix,arabizi
"chhal d flous khasni l had dwayat lkhmsa",demande_prix,arabizi
"bchhal kyhseb tbib d lghoda visite lawla",demande_prix,arabizi
"chhal nkhles 3la had consultation 3afak",demande_prix,arabizi
"bchhal had lgel hydroalcoolique sghir",demande_prix,arabizi
"chhal t9amt l3amaliya d lzayda 3la wldk",demande_prix,arabizi
"bchhal kaybi3o jbira d id f parapharmacie",demande_prix,arabizi
"chhal taman l'irm f la clinique jwaz",demande_prix,arabizi
"bchhal nhseb had les gouttes d wednin",demande_prix,arabizi
"chhal kat9t3o f taman l nas d ramid f dwa",demande_prix,arabizi
"wach 3ndkom chi dwa d rwa7 mayfotch 20 dh",demande_prix,arabizi
"bchhal kiti7 lkrich d l3wina 3nd l'ophtalmo",demande_prix,arabizi
"3tini l prix dyal had lkroussa d lmo3aqin",demande_prix,arabizi
"wach kayn chi generique d had dwa ykon rkhis chwiya",demande_prix,arabizi
"chhal na3tik f lmajmo3 dyal had l wriqat b jouj",demande_prix,arabizi
"bchhal katbi3o had les bandelettes d l3bar d skar",demande_prix,arabizi
"chhal lkri dyal lqer3a d l'oxygene f chhar",demande_prix,arabizi
"wach taman dyal had hlib d rradi3 mwehed f ga3 lfrmasyanat",demande_prix,arabizi
"bchhal ndir tahlila d lkhazan d sokar f labo",demande_prix,arabizi
"chhal kikhlsso f l'irm dyal rkab",demande_prix,arabizi
"bchhal nakhod had les couches d les adultes",demande_prix,arabizi
"wach tqder dir liya chi rmis f had lproduit de beaute",demande_prix,arabizi
"chhal ywqef 3liya traitement d la dente kaml",demande_prix,arabizi
"bchhal taman d les seringues m3a choukat dyalhom",demande_prix,arabizi
"chhal tayhsbou tbbat d nfs f jalsa w7da",demande_prix,arabizi
"wach kayna chi tahiya f taman dyal les vaccins d drari",demande_prix,arabizi
"bchhal katqam l3amaliya d ljalala 3la l3in",demande_prix,arabizi
"chhal sawyia had pomada dyal l'acne",demande_prix,arabizi
"bchhal n9der nal9a mizan l7rara electronique",demande_prix,arabizi
"wach kayn chi ferq f taman bin hlib lpharmacie w supermarche",demande_prix,arabizi
"chhal khasso ikhls f dwa lma3da hit ma3ndoch mutuelle",demande_prix,arabizi
"bchhal had le gel intime 3afak",demande_prix,arabizi
"chhal katzidou f taman d la garde blil",demande_prix,arabizi
"bchhal scanner dyal sder lyoum",demande_prix,arabizi
"chhal katbi3o had lmasqat chirurgicale",demande_prix,arabizi
"wach had les vitamines khedamine w tamanhom mzyan",demande_prix,arabizi
"bchhal t7seb liya 10 dyal les boites d lfanid",demande_prix,arabizi
"chhal prix d tahlila dyal lkolyzirole",demande_prix,arabizi
"bchhal kitba3 laiguille dyal stylo d l'insuline",demande_prix,arabizi
"chhal nkhelik l had les pansements w bétadine ghmra",demande_prix,arabizi
"wach dwayat dyal cancer ghalin bzaf",demande_prix,arabizi
"bchhal lqaleb d snan 3nd dentiste",demande_prix,arabizi
"chhal kigolo l hadak dwa li kayrkhkhy l3adalat",demande_prix,arabizi
"bchhal nchri l'appareil d rbo w l'asthme",demande_prix,arabizi
"chhal ndfe3 f l'avance dyal lclinique",demande_prix,arabizi
"bchhal dak zit l'essentiel d lavande",demande_prix,arabizi
"chhal kyhseb tbib d jeld f la consultation o laser",demande_prix,arabizi
"wach 3ndk chi lfanid d sda3 rkhis w f3al",demande_prix,arabizi
"bchhal katbi3o saboun tbi d l7ssasiya",demande_prix,arabizi
"chhal kikhless lwahed f seance dyal la kine f lma",demande_prix,arabizi
"bchhal lqwilbat d lghlaz f la pharmacie",demande_prix,arabizi
"chhal kitqam dossier medical l drari lmdrasa",demande_prix,arabizi
"bchhal kitqamo les analyses d l7mala",demande_prix,arabizi
"chhal nwejed d flous l tbiba d wlada normal",demande_prix,arabizi
"bchhal katdir chemise dyal bloc operatoire",demande_prix,arabizi
"wach had l'ecran totale fih promotion",demande_prix,arabizi
"bchhal katzowlo welsisa 3nd jirah",demande_prix,arabizi
"chhal taman dyal sérum antivenimeux",demande_prix,arabizi
"bchhal kiti7 dwayat d lkbda f chehar",demande_prix,arabizi
"chhal ghadi izido f les prix d l'antibiotique",demande_prix,arabizi
